conductivity,temperature,turbidity,total_dissolved_solids,water_quality_rating
531.5214444,26,3.775014984,28311.29184,1
549.9970578,28,3.599756493,35018.3256,1
365.4392023,32,3.661882214,50166.53332,1
536.2771527,32,4.246201595,21944.64183,1
476.6245497,34,4.710936484,22957.6534,1
449.3588123,33,3.444442492,8406.723244,1
649.8057646,29,3.02737148,15229.70287,1
476.3871494,30,5.738991025,30927.39428,1
490.8155214,30,3.969318296,24312.0378,1
347.8044159,30,5.680346587,2835.303165,1
473.5316111,28,4.305513625,32000.17894,1
407.9106451,31,3.993125742,27030.755,1
520.8083591,31,2.883145377,19970.43429,1
427.6643022,33,3.327472139,38918.77807,1
326.2533257,29,4.11897308,40843.61655,1
372.2752322,34,4.259719452,22203.48726,1
398.3287887,32,4.279871302,23931.28283,1
254.3923058,33,3.44982947,7705.298605,1
384.8067303,27,5.457892224,15517.39112,1
487.3391693,27,4.718850871,39566.75435,1
439.0547587,27,4.061644661,22856.7429,1
417.8040634,26,3.966570845,15668.27362,1
282.5999184,31,3.253920433,35254.02605,1
530.7100255,30,3.04829206,27548.61418,1
380.9671658,27,4.023775902,12044.62469,1
551.8500902,34,2.674040012,28149.05269,1
435.865696,29,5.147535911,19911.2249,1
450.8960526,30,3.777508267,43680.22252,1
330.0926742,31,3.224675518,14825.9345,1
505.2402693,30,4.1190873,28415.57583,1
447.1218613,31,3.426634075,3640.73432,1
289.4501183,27,4.210327061,31974.48163,1
528.0960907,28,3.652207496,16206.21967,1
494.3209071,28,5.024742307,33219.07455,1
398.0289609,32,3.439021651,24167.84288,1
376.5698034,32,4.279082404,18112.28445,1
517.9259457,26,3.345543355,31081.73526,1
360.5755864,32,2.876995631,21038.44261,1
533.2912622,32,4.221613951,51731.82055,1
583.6083978,33,3.297525234,32000.84391,1
353.6540461,29,4.337116899,22097.41322,1
384.5977112,27,3.065910372,10643.18677,1
318.6406793,33,2.89577428,23514.63665,1
418.272901,30,3.855894987,28194.45265,1
423.6256486,27,2.713248379,13742.13949,1
416.1885459,32,4.669239858,32872.38057,1
456.3154604,29,4.270816604,19468.7901,1
300.1251254,28,4.571127866,11356.58048,1
590.4295504,31,3.893377808,48007.86813,1
394.7315635,27,4.308357589,22690.04587,1
498.6353223,29,3.453861456,27055.69626,1
388.8971588,30,3.434538463,15835.12282,1
380.3050047,26,4.280766478,23406.85916,1
361.1075365,27,1.917754393,9094.3133,1
462.61253,26,4.007508148,25721.83387,1
367.9679432,34,4.953057691,8810.89581,1
456.732862,34,3.738990829,17711.48777,1
555.5485339,29,4.331690903,24711.41493,1
286.0633944,33,4.135568909,28912.2022,1
342.3556975,28,5.100857854,31548.00646,1
357.0983955,27,5.403614892,18577.62397,1
383.2694104,28,4.362542227,29614.34879,1
544.8484318,32,4.338957326,42059.38042,1
370.1889481,26,3.463097154,11142.39263,1
328.7645294,31,3.255600174,13400.38553,1
413.910293,28,4.990235633,22561.50831,1
399.4628436,29,4.955081793,17433.60185,1
325.1344922,33,4.012340383,5100.094173,1
503.1580785,33,3.525027131,39184.84672,1
307.725009,28,5.208061134,18989.31677,1
401.1111434,29,5.16405662,9772.504814,1
487.6927878,28,4.333952898,16540.97905,1
428.213987,31,3.699558048,9000.025591,1
442.0763366,33,4.754826393,24856.63321,1
499.8669939,29,4.52469297,28474.20258,1
607.7735673,32,4.013338801,24792.52562,1
403.61756,30,4.390701604,20526.66616,1
444.6127236,28,3.361833324,27701.79405,1
464.5255524,33,4.906358241,14622.74549,1
390.4102306,27,4.613842848,15921.41202,1
329.2660018,32,3.442983035,17246.92035,1
439.8936179,33,4.369264314,37188.82602,1
415.8869545,33,3.669711704,26138.78019,1
526.4241709,26,4.43582091,47580.9916,1
392.4495796,29,2.798242842,17329.80216,1
432.044783,33,3.298875499,33155.57822,1
402.8831131,29,4.708658468,11983.86938,1
327.4597605,28,2.309149057,17404.17706,1
